Time (s),R_coordinates (px),Delta_x (px),Delta_y (px),Delta_x (mm),Delta_y (mm)
0.3322499999999911,"[(54.110916, 67.09094), (80.44324, 64.61585), (106.9542, 62.24432), (133.57138, 59.91211), (160.09412, 57.478054), (186.637, 55.278824)]",0.09593963623046875,-0.039243062337239586,0.0055509114510599025,-0.0022705398171320172
0.3324999999999911,"[(54.17695, 67.13953), (80.53419, 64.6757), (107.01082, 62.2623), (133.6492, 59.90824), (160.12946, 57.517338), (186.74464, 55.24709)]",0.0724016825358073,-0.021681467692057293,0.00418904369929622,-0.0012544544884297204
0.33274999999999105,"[(54.198757, 67.15502), (80.66927, 64.778915), (107.04867, 62.26642), (133.72018, 59.938038), (160.20134, 57.533424), (186.80132, 55.277798)]",0.06571388244628906,-0.033237457275390625,0.003802098453744867,-0.0019230652673194802
0.332999999999991,"[(54.303246, 67.1465), (80.73104, 64.79812), (107.11181, 62.26603), (133.7291, 59.939922), (160.25291, 57.542175), (186.88226, 55.311523)]",0.06180508931477865,-0.009108861287434896,0.0035759420349170588,-0.0005270239122553693
0.333249999999991,"[(54.339382, 67.16925), (80.77836, 64.783485), (107.1499, 62.282463), (133.75972, 59.939663), (160.29846, 57.61493), (186.9035, 55.2742)]",0.03649330139160156,-0.009953816731770834,0.0021114431171596246,-0.0005759116612179844
0.33349999999999097,"[(54.3863, 67.146835), (80.84667, 64.81529), (107.19083, 62.278297), (133.82356, 59.953278), (160.30235, 57.61454), (186.9099, 55.31747)]",0.03838030497233073,-0.010286966959635416,0.0022206220779730492,-0.0005951871920354487
0.33374999999999094,"[(54.401268, 67.18071), (80.82776, 64.85608), (107.23165, 62.282753), (133.9182, 60.028572), (160.40218, 57.655838), (186.97047, 55.387043)]",0.04865264892578125,-0.04421361287434896,0.0028149632066329223,-0.002558127794099455
0.3339999999999909,"[(54.425636, 67.23151), (80.85579, 64.838974), (107.26044, 62.35014), (133.91797, 60.033905), (160.45091, 57.738277), (187.00659, 55.413204)]",0.027634938557942707,-0.03583526611328125,0.001598912638381509,-0.0020733702652587166
0.3342499999999909,"[(54.508522, 67.370445), (80.83463, 64.86792), (107.2362, 62.431984), (133.94127, 60.069447), (160.51816, 57.739944), (187.04576, 55.46488)]",0.027867635091145832,-0.05643590291341146,0.0016123760816624097,-0.003265289634624144
0.33449999999999086,"[(54.52413, 67.407715), (80.8967, 65.01831), (107.26174, 62.515354), (134.00565, 60.172733), (160.5851, 57.7344), (187.05148, 55.514477)]",0.040042877197265625,-0.06972821553548177,0.002316815805239594,-0.0040343612430224825
0.33474999999999083,"[(54.524506, 67.51932), (80.92097, 65.1466), (107.30949, 62.609753), (134.00716, 60.17996), (160.63649, 57.85232), (187.03712, 55.54795)]",0.018488566080729168,-0.08215141296386719,0.0010697183896409674,-0.004753147258620299
0.3349999999999908,"[(54.565212, 67.60357), (80.9443, 65.184105), (107.36309, 62.79628), (134.02342, 60.197517), (160.6812, 57.925446), (187.06262, 55.633083)]",0.03401883443196615,-0.08068339029947917,0.0019682744798665487,-0.004668209852785327
0.3352499999999908,"[(54.597336, 67.72694), (80.94301, 65.24961), (107.40036, 62.89668), (134.03374, 60.328827), (160.70894, 57.976223), (187.05457, 55.72644)]",0.016350428263346355,-0.09411938985188802,0.0009460092099861333,-0.005445594953482801
0.33549999999999075,"[(54.631237, 67.82913), (80.99396, 65.35993), (107.41912, 62.94592), (134.03636, 60.351055), (160.73306, 58.040287), (187.08856, 55.769814)]",0.02739270528157552,-0.06523704528808594,0.0015848974146382762,-0.003774509430628267
0.3357499999999907,"[(54.596172, 68.0015), (80.99615, 65.56307), (107.42672, 62.999516), (134.0516, 60.538418), (160.65631, 58.10007), (187.12006, 55.88923)]",-0.009215037027994791,-0.1326115926106771,-0.0005331670680693322,-0.007672691255547213
0.3359999999999907,"[(54.54638, 68.06856), (80.989685, 65.64565), (107.39534, 63.15462), (134.00879, 60.761307), (160.68391, 58.192413), (187.11105, 55.9923)]",-0.01864178975423177,-0.12050692240397136,-0.0010785836624024347,-0.0069723347073912855
0.33624999999999067,"[(54.507412, 68.233086), (80.95179, 65.74199), (107.36158, 63.171825), (134.03513, 60.850693), (160.72133, 58.42365), (187.02618, 56.12322)]",-0.021956761678059895,-0.12160174051920573,-0.0012703825511090373,-0.007035679104466999
0.33649999999999064,"[(54.54162, 68.39523), (80.92658, 65.91748), (107.30531, 63.411453), (134.04547, 61.022873), (160.5977, 58.681557), (187.03923, 56.25234)]",-0.024583816528320312,-0.18941243489583334,-0.001422379675799425,-0.010959095689196594
0.3367499999999906,"[(54.48465, 68.60952), (80.89552, 66.17939), (107.26837, 63.694195), (133.97086, 61.190086), (160.59676, 58.851566), (187.03665, 56.542664)]",-0.03385162353515625,-0.2310810089111328,-0.001958599929093661,-0.013369971670581716
0.3369999999999906,"[(54.52633, 68.75604), (80.889854, 66.30201), (107.25792, 63.897743), (133.9655, 61.33597), (160.48775, 58.989307), (187.03368, 56.67608)]",-0.01529693603515625,-0.14828872680664062,-0.0008850558615805252,-0.008579744764892707
0.33724999999999056,"[(54.46135, 68.95004), (80.8809, 66.460434), (107.29951, 63.96604), (133.96854, 61.487164), (160.46526, 59.08003), (187.05363, 56.86252)]",-0.005307515462239583,-0.1415125528971354,-0.0003070842199698347,-0.008187686353723744
0.33749999999999053,"[(54.453346, 69.04333), (80.94495, 66.59042), (107.27488, 64.09785), (133.97246, 61.637344), (160.52248, 59.150692), (186.99983, 57.01098)]",0.006459554036458333,-0.12073071797688802,0.0003737392998195401,-0.0069852831555740095
0.3377499999999905,"[(54.43355, 69.08139), (80.89784, 66.71065), (107.281296, 64.17068), (133.97813, 61.78099), (160.5238, 59.24592), (186.96915, 57.08167)]",-0.014027277628580729,-0.09011332194010417,-0.0008115954893620585,-0.005213810373939207
0.3379999999999905,"[(54.439774, 69.08671), (80.93634, 66.698906), (107.283585, 64.178696), (133.98216, 61.783646), (160.57533, 59.318947), (186.97456, 57.082867)]",0.017997105916341145,-0.013079325358072916,0.0010412833031487915,-0.0007567485114062578
0.33824999999999045,"[(54.477295, 69.092026), (80.94132, 66.69856), (107.32066, 64.17768), (134.01724, 61.797318), (160.60687, 59.32338), (187.012, 57.092766)]",0.030605316162109375,-0.0053272247314453125,0.0017707738597158489,-0.00030822456625865423
0.3384999999999904,"[(54.51828, 69.11286), (80.94486, 66.701675), (107.32227, 64.179985), (133.98749, 61.783478), (160.65279, 59.40229), (187.028, 57.128258)]",0.013050079345703125,-0.021135965983072918,0.0007550563846551064,-0.00122289264598433
0.3387499999999904,"[(54.48287, 69.10965), (80.94818, 66.6962), (107.35823, 64.16302), (133.98828, 61.782436), (160.68709, 59.39992), (187.02887, 57.127453)]",0.0066382090250651045,0.0049788157145182295,0.00038407598714722626,0.00028806618670145856
0.33899999999999036,"[(54.561455, 69.02113), (80.95805, 66.65901), (107.38967, 64.147385), (133.99213, 61.77901), (160.68176, 59.371998), (187.05858, 57.114983)]",0.024688084920247395,0.030858993530273438,0.0014284124755209215,0.00178545122001388
0.33924999999999034,"[(54.590614, 68.998024), (80.96552, 66.61265), (107.39904, 64.1105), (133.99316, 61.77659), (160.69814, 59.28331), (187.08719, 57.01712)]",0.015336354573567709,0.049222310384114586,0.0008873365541581642,0.0028479228929162203
0.3394999999999903,"[(54.62589, 68.90403), (80.963165, 66.57742), (107.43329, 64.03301), (134.02365, 61.622463), (160.70865, 59.208893), (187.10492, 57.00104)]",0.020982742309570312,0.07522074381510417,0.0012140273732228625,0.0043521500039615585
0.3397499999999903,"[(54.628067, 68.829735), (80.9964, 66.3681), (107.41311, 63.95991), (134.01993, 61.547165), (160.66095, 59.100765), (187.15388, 56.903576)]",0.002129236857096354,0.10626792907714844,0.00012319418455665747,0.006148489691765457
0.33999999999999025,"[(54.584797, 68.66719), (80.94805, 66.252975), (107.398735, 63.898384), (134.04524, 61.33841), (160.69098, 59.033714), (187.1315, 56.848385)]",-0.012172063191731771,0.11169942220052083,-0.0007042557967564071,0.0064627470577456065
0.3402499999999902,"[(54.56357, 68.55084), (80.9227, 66.15112), (107.38924, 63.771362), (134.0269, 61.194244), (160.71082, 58.903706), (187.07413, 56.65472)]",-0.018659591674804688,0.13551012674967447,-0.0010796136525987878,0.007840395730731984
0.3404999999999902,"[(54.512207, 68.33217), (80.957184, 65.890915), (107.30435, 63.409184), (134.05908, 61.09752), (160.70284, 58.80734), (187.08635, 56.49178)]",-0.010889689127604166,0.19951566060384116,-0.000630059717254831,0.011543651910991114
0.34074999999999017,"[(54.523018, 68.12473), (80.95012, 65.73436), (107.34515, 63.20054), (134.04216, 60.889206), (160.7513, 58.583122), (187.09627, 56.29182)]",0.014334360758463541,0.2008539835611979,0.0008293628202491488,0.01162108510253837
0.34099999999999014,"[(54.58215, 67.99587), (80.95858, 65.577835), (107.40086, 63.10901), (133.99309, 60.77793), (160.72375, 58.3565), (187.07043, 56.063114)]",0.003475824991861979,0.15725326538085938,0.00020110558583793562,0.009098418399484786
0.3412499999999901,"[(54.627434, 67.82807), (80.98831, 65.36506), (107.42863, 62.990215), (134.01553, 60.583435), (160.68318, 58.176258), (187.10732, 55.934692)]",0.020255406697591145,0.16708819071451822,0.0011719449166290087,0.009667451197605696
0.3414999999999901,"[(54.552753, 67.650665), (80.94301, 65.24961), (107.42077, 62.867374), (134.039, 60.331715), (160.7295, 58.037315), (187.09778, 55.84206)]",-0.011264165242513021,0.14983177185058594,-0.0006517262967424009,0.008669022843698025
0.34174999999999006,"[(54.57863, 67.52196), (80.947556, 65.12108), (107.3754, 62.738228), (134.03592, 60.227478), (160.69167, 57.935844), (187.1068, 55.64284)]",-0.0078093210856119795,0.13188552856445312,-0.00045183462792159566,0.0076306823696816704
0.34199999999999003,"[(54.61218, 67.38802), (80.946915, 64.8997), (107.327126, 62.387913), (134.05434, 60.09337), (160.71109, 57.814304), (187.08781, 55.502674)]",0.0005830128987630209,0.18357467651367188,3.3732178930562825e-05,0.0106213324755211
0.34224999999999,"[(54.546906, 67.166374), (80.99628, 64.76138), (107.434456, 62.241173), (134.06247, 59.980114), (160.74945, 57.62761), (187.12155, 55.34217)]",0.028608322143554688,0.16119257609049478,0.0016552310309035283,0.009326340515792056
0.34249999999999,"[(54.63617, 67.0123), (81.03615, 64.66129), (107.46979, 62.157967), (134.05603, 59.825207), (160.8076, 57.477715), (187.16257, 55.222027)]",0.042865753173828125,0.12705294291178384,0.0024801428220898657,0.007351076816735969
0.34274999999998995,"[(54.68728, 66.89107), (81.04574, 64.58544), (107.50113, 62.075634), (134.07578, 59.762966), (160.8703, 57.354485), (187.20413, 55.08368)]",0.036008199055989586,0.1005388895670573,0.002083375884309004,0.005817016775360548
0.3429999999999899,"[(54.76199, 66.85805), (81.05603, 64.432144), (107.54861, 62.006832), (134.11215, 59.59024), (160.89198, 57.251705), (187.24843, 55.00753)]",0.0391394297281901,0.10112889607747395,0.002264543802774676,0.00585115359329682
0.3432499999999899,"[(54.76209, 66.77696), (81.09125, 64.32823), (107.69776, 61.94885), (134.14716, 59.49713), (160.89317, 57.210423), (187.30035, 54.944187)]",0.04543177286783854,0.07345263163248698,0.0026286085518213284,0.0042498499062452065
0.34349999999998987,"[(54.841362, 66.77289), (81.22494, 64.26316), (107.756256, 61.90959), (134.1826, 59.391117), (160.93709, 57.12789), (187.302, 54.93628)]",0.05874443054199219,0.050809224446614586,0.0033988572918726427,0.002939739161848265
0.34374999999998984,"[(54.907803, 66.7314), (81.23231, 64.212685), (107.899216, 61.805683), (134.30685, 59.349815), (160.95921, 57.097183), (187.35135, 54.928978)]",0.06874910990397136,0.045864105224609375,0.003977711782223065,0.002653622599447046
0.3439999999999898,"[(54.992302, 66.72576), (81.30369, 64.1904), (107.918465, 61.76715), (134.43713, 59.321156), (161.00294, 57.07117), (187.38884, 54.91908)]",0.06443850199381511,0.021837870279947918,0.0037283070132490014,0.0012635036880119651
0.3442499999999898,"[(55.077374, 66.67168), (81.389305, 64.20768), (107.963356, 61.78501), (134.54967, 59.361656), (161.06148, 57.089462), (187.60835, 54.92118)]",0.10102653503417969,-0.0069917043050130205,0.0058452311496677905,-0.0004045286496176656
0.34449999999998976,"[(55.19787, 66.651245), (81.593605, 64.22144), (108.01601, 61.808605), (134.74562, 59.358566), (161.1592, 57.10523), (187.67995, 54.942127)]",0.12378501892089844,-0.008424758911132812,0.007162000044976871,-0.00048744286042408727
0.34474999999998973,"[(55.26317, 66.65793), (81.72484, 64.288445), (108.10265, 61.846794), (134.82048, 59.41315), (161.26031, 57.096077), (187.78796, 54.93429)]",0.0945294698079427,-0.024911880493164062,0.005469321513363077,-0.0014413609237036457
0.3449999999999897,"[(55.30907, 66.718735), (81.79717, 64.29913), (108.13892, 61.88236), (134.9395, 59.497406), (161.34778, 57.14997), (187.9387, 55.04518)]",0.08528836568196614,-0.05934969584147135,0.004934646245363371,-0.003433876958548647
0.3452499999999897,"[(55.495087, 66.72665), (81.84218, 64.31415), (108.331924, 61.952072), (134.95532, 59.554436), (161.49498, 57.152496), (187.981, 55.02655)]",0.10489082336425781,-0.022260665893554688,0.006068812593004716,-0.0012879659551753503
0.34549999999998965,"[(55.55808, 66.800995), (81.947014, 64.34979), (108.392, 61.99657), (135.01414, 59.58244), (161.65097, 57.17446), (188.02014, 55.02221)]",0.08030891418457031,-0.033353169759114586,0.004646543273297757,-0.0019297602035957754
0.3457499999999896,"[(55.63898, 66.822136), (81.99174, 64.362434), (108.469124, 62.000458), (135.06316, 59.607002), (161.80975, 57.230305), (188.14455, 55.031044)]",0.0891583760579427,-0.02115186055501302,0.0051585587569776955,-0.0012238122800882166
0.3459999999999896,"[(55.74836, 66.8159), (82.01942, 64.36729), (108.617165, 62.009266), (135.14168, 59.602486), (161.89867, 57.259052), (188.25134, 55.071594)]",0.09322166442871094,-0.012034734090169271,0.005393654019295283,-0.0006963101580988264
0.34624999999998957,"[(55.765625, 66.85632), (82.159546, 64.41566), (108.69881, 62.036606), (135.18524, 59.666138), (161.91183, 57.263653), (188.29688, 55.055584)]",0.05688349405924479,-0.028062184651692707,0.003291186530989592,-0.0016236324030939825
0.34649999999998954,"[(55.87502, 66.87118), (82.23026, 64.44595), (108.739174, 62.02042), (135.26463, 59.709064), (161.9915, 57.30746), (188.35034, 55.12368)]",0.07216707865397136,-0.030632654825846355,0.004175469899922853,-0.0017723556303745338
0.3467499999999895,"[(55.91436, 66.88427), (82.237144, 64.44327), (108.841866, 62.104343), (135.39496, 59.753815), (162.01654, 57.320175), (188.44069, 55.087585)]",0.06577110290527344,-0.019283294677734375,0.003805409136518859,-0.0011157000948353005
0.3469999999999895,"[(55.93387, 66.90281), (82.31761, 64.45539), (108.89331, 62.101852), (135.449, 59.786716), (162.02446, 57.353836), (188.52162, 55.0647)]",0.049053192138671875,-0.011974970499674479,0.002838137986050866,-0.0006928523338682125
0.34724999999998946,"[(56.018528, 66.906944), (82.45793, 64.53533), (108.94071, 62.128532), (135.60602, 59.82804), (162.09302, 57.38494), (188.5868, 55.101467)]",0.09385617574055989,-0.03665860493977865,0.005430365812722438,-0.002121007311840046
0.34749999999998943,"[(56.112823, 67.025154), (82.499214, 64.54773), (108.99242, 62.178383), (135.64195, 59.827217), (162.12646, 57.40148), (188.69106, 55.112465)]",0.06015205383300781,-0.03452873229980469,0.0034803000881128456,-0.0019977763419192327
0.3477499999999894,"[(56.154865, 67.077995), (82.59554, 64.581085), (109.00433, 62.18412), (135.69347, 59.827515), (162.13187, 57.404144), (188.7799, 55.12464)]",0.04934247334798177,-0.01784515380859375,0.0028548753267416036,-0.001032491601115635
0.3479999999999894,"[(56.223366, 67.09054), (82.636566, 64.584625), (109.02988, 62.22919), (135.71103, 59.86501), (162.16165, 57.42789), (188.79675, 55.15464)]",0.03321011861165365,-0.025398890177408855,0.0019214834966607953,-0.0014695385126467333
0.34824999999998935,"[(56.219513, 67.13608), (82.69252, 64.72234), (109.050606, 62.26783), (135.72498, 59.934196), (162.17958, 57.45658), (188.83707, 55.166737)]",0.024169921875,-0.05531183878580729,0.0013984324037342164,-0.0032002531107972786
0.3484999999999893,"[(56.23723, 67.15568), (82.72649, 64.8438), (109.08485, 62.288128), (135.74191, 59.95221), (162.25697, 57.49104), (188.86671, 55.2068)]",0.034983317057291664,-0.042315165201822914,0.0020240778772903914,-0.0024482866967312313
0.3487499999999893,"[(56.267246, 67.182495), (82.71167, 64.871994), (109.11793, 62.305286), (135.74329, 59.954315), (162.25534, 57.52894), (188.88425, 55.248596)]",0.010925928751627604,-0.025661468505859375,0.0006321564830116926,-0.0014847308680429408
0.34899999999998926,"[(56.319576, 67.30683), (82.72886, 64.93004), (109.10566, 62.364147), (135.81715, 60.095387), (162.29898, 57.657475), (188.8754, 55.347294)]",0.027651468912760418,-0.10159111022949219,0.0015998690578495512,-0.005877896553037844
0.34924999999998924,"[(56.324917, 67.40665), (82.70538, 65.01393), (109.12563, 62.539093), (135.82799, 60.106453), (162.32048, 57.69165), (188.88667, 55.380455)]",0.007574717203776042,-0.07284291585286458,0.0004382608285482285,-0.0042145727420201135
0.3494999999999892,"[(56.36722, 67.58941), (82.74279, 65.11714), (109.115585, 62.68814), (135.84488, 60.147217), (162.30013, 57.84507), (188.93562, 55.504227)]",0.019191741943359375,-0.12549591064453125,0.0011104030023969132,-0.007260989459919231
0.3497499999999892,"[(56.371384, 67.708435), (82.81653, 65.25794), (109.163994, 62.785984), (135.88643, 60.270355), (162.32535, 57.93451), (188.9301, 55.64217)]",0.03125953674316406,-0.11803181966145833,0.0018086259994318239,-0.006829129284734054
0.34999999999998915,"[(56.358894, 67.84515), (82.80325, 65.30535), (109.18192, 62.928223), (135.9082, 60.35995), (162.35985, 58.02634), (188.96822, 55.722046)]",0.014425913492838541,-0.0979448954264323,0.000834659912687536,-0.005666932489606244
0.3502499999999891,"[(56.410526, 68.01485), (82.82137, 65.500496), (109.18559, 63.032978), (135.92038, 60.56337), (162.35454, 58.09281), (188.92235, 55.849197)]",0.0057366689046223955,-0.1444390614827474,0.00033191434077477466,-0.008357009384931358
0.3504999999999891,"[(56.38245, 68.14158), (82.89499, 65.7081), (109.23288, 63.153095), (135.91078, 60.785313), (162.30798, 58.25085), (188.914, 56.069214)]",0.004721323649088542,-0.17574183146158853,0.0002731681142184946,-0.010168136789125752
0.35074999999998907,"[(56.364006, 68.29239), (82.821754, 65.85801), (109.21687, 63.252872), (135.86247, 60.921825), (162.26355, 58.487717), (188.91338, 56.154453)]",-0.0335089365641276,-0.1431859334309896,-0.0019387726178138644,-0.008284505432180933
0.35099999999998904,"[(56.381626, 68.48601), (82.754364, 66.018394), (109.179405, 63.535896), (135.8628, 61.08755), (162.37576, 58.725483), (188.9273, 56.30555)]",0.0065377553304036455,-0.19860267639160156,0.00037826389961066254,-0.011490828128063863
0.351249999999989,"[(56.47794, 68.61921), (82.852715, 66.20189), (109.23467, 63.7999), (135.96365, 61.204277), (162.48172, 58.895782), (189.02985, 56.584023)]",0.0932146708170573,-0.19103304545084634,0.005393249380289573,-0.011052861582428878
0.351499999999989,"[(56.545135, 68.81764), (82.89632, 66.31278), (109.33826, 63.950153), (135.99821, 61.364044), (162.5347, 59.016003), (189.04192, 56.73685)]",0.05233192443847656,-0.14873250325520834,0.003027840109000607,-0.008605420949073224
0.35174999999998896,"[(56.562782, 68.97606), (82.940895, 66.54662), (109.38821, 64.00423), (136.01297, 61.584427), (162.59288, 59.136272), (189.07814, 56.902008)]",0.03688939412434896,-0.15869013468424478,0.0021343603990284805,-0.00918155332247614
0.35199999999998893,"[(56.55637, 69.01639), (82.96364, 66.615944), (109.38784, 64.079544), (135.9932, 61.735825), (162.64621, 59.18252), (189.10994, 56.983437)]",0.013552983601888021,-0.07734044392903645,0.0007841536077020805,-0.004474792408055883
0.3522499999999889,"[(56.533066, 69.05493), (82.962364, 66.6544), (109.39482, 64.15169), (136.0084, 61.77674), (162.73218, 59.264248), (189.08636, 57.010864)]",0.010001500447591146,-0.049869537353515625,0.0005786705635296444,-0.002885370393626485
0.3524999999999889,"[(56.51375, 69.08357), (82.963684, 66.657555), (109.397545, 64.15184), (135.99503, 61.78185), (162.74255, 59.332996), (189.1032, 57.05695)]",-0.00024159749348958334,-0.0253143310546875,-1.3978438379077289e-05,-0.0014646460592140562
0.35274999999998885,"[(56.542816, 69.05538), (82.966194, 66.62462), (109.398865, 64.154106), (135.99503, 61.78185), (162.77266, 59.352966), (189.12036, 57.048424)]",0.013361612955729166,0.007902781168619791,0.000773081213091285,0.0004572420764524492
0.3529999999999888,"[(56.565266, 69.02861), (82.97033, 66.6203), (109.39778, 64.14914), (135.99908, 61.78185), (162.80688, 59.359837), (189.13112, 57.080296)]",0.012423833211263021,-0.0004475911458333333,0.0007188228009619719,-2.589689636544845e-05
0.3532499999999888,"[(56.59272, 68.99883), (82.97124, 66.617966), (109.43626, 64.10519), (136.02525, 61.761677), (162.7958, 59.330788), (189.1225, 57.04664)]",0.012217839558919271,0.026490529378255207,0.0007069043429756007,0.0015326989829016692
0.35349999999998877,"[(56.587547, 68.993866), (82.994804, 66.56878), (109.4413, 64.037056), (136.01758, 61.72561), (162.73668, 59.228195), (189.11964, 56.99424)]",-0.007703145345052083,0.05222384134928385,-0.0004456914721076327,0.0030215865970941776
0.35374999999998874,"[(56.625004, 68.83123), (82.97065, 66.40496), (109.43322, 63.994884), (136.05609, 61.60561), (162.68759, 59.170567), (189.13864, 56.945606)]",0.002274195353190104,0.09914779663085938,0.00013158124758410385,0.005736530398588386
0.3539999999999887,"[(56.626442, 68.81825), (82.95393, 66.30526), (109.42136, 63.952133), (136.08824, 61.481426), (162.68864, 59.087097), (189.1514, 56.902355)]",0.003136316935221354,0.06772232055664062,0.0001814622013789165,0.003918303419111986
0.3542499999999887,"[(56.528057, 68.61787), (82.93152, 66.21407), (109.384575, 63.859547), (136.08995, 61.291927), (162.70525, 58.97886), (189.05043, 56.76723)]",-0.0400396982828776,0.1361700693766276,-0.002316631878418817,0.007878578938725359
0.35449999999998866,"[(56.536327, 68.447136), (82.9469, 66.12217), (109.34828, 63.611908), (136.00737, 61.183098), (162.70457, 58.900166), (189.04999, 56.620956)]",-0.016056060791015625,0.14067840576171875,-0.0009289775863821522,0.008139423955951772
0.35474999999998863,"[(56.47144, 68.29488), (82.89763, 65.82009), (109.34364, 63.3051), (136.00443, 61.034306), (162.65633, 58.734177), (189.09442, 56.459057)]",-0.020926157633463543,0.20630327860514322,-0.001210753475813026,0.011936372458714874
0.3549999999999886,"[(56.473675, 68.083954), (82.94767, 65.72797), (109.32275, 63.18473), (136.00487, 60.828606), (162.60219, 58.56754), (189.03549, 56.210617)]",-0.013540903727213541,0.17403348286946616,-0.0007834546857831265,0.010069294515640015
0.3552499999999886,"[(56.485897, 68.00899), (82.93391, 65.5408), (109.32173, 63.051094), (135.98552, 60.73611), (162.5886, 58.21125), (188.99586, 56.046963)]",-0.012521107991536459,0.16803423563639322,-0.0007244509616777582,0.009722187819469031
0.35549999999998855,"[(56.541412, 67.7858), (82.89045, 65.31056), (109.30643, 62.92904), (136.00052, 60.497997), (162.54688, 58.10097), (189.06529, 55.901512)]",0.0065771738688151045,0.17822138468424478,0.00038054459218830146,0.010311599709332072
0.3557499999999885,"[(56.476307, 67.61497), (82.85548, 65.19711), (109.2305, 62.803352), (135.97638, 60.285744), (162.49983, 57.979332), (189.03923, 55.737633)]",-0.04554176330566406,0.15128962198893228,-0.0026349724198202243,0.00875337168370651
0.3559999999999885,"[(56.43002, 67.47268), (82.82655, 65.08331), (109.18325, 62.573887), (135.93681, 60.177658), (162.52156, 57.878414), (189.03967, 55.6205)]",-0.023309071858723957,0.1352818806966146,-0.0013486250206677145,0.007827189785000173
0.35624999999998846,"[(56.422085, 67.30364), (82.82866, 64.85645), (109.23861, 62.364952), (135.92343, 60.031353), (162.51807, 57.730377), (189.00998, 55.446594)]",0.0004933675130208334,0.1788463592529297,2.8545442584642043e-05,0.010347759722296896
0.35649999999998844,"[(56.432976, 67.08728), (82.90518, 64.7528), (109.26854, 62.219337), (135.98483, 59.90473), (162.51492, 57.55197), (188.97314, 55.218998)]",0.02312787373860677,0.16637547810872397,0.0013381411918834067,0.00962621480438742
0.3567499999999884,"[(56.45728, 67.04133), (82.95052, 64.65413), (109.28913, 62.16837), (135.9832, 59.78189), (162.60928, 57.32198), (188.96207, 55.134357)]",0.028647740681966145,0.10551071166992188,0.0016575117234811673,0.006104678323056296
0.3569999999999884,"[(56.55813, 66.94171), (82.90973, 64.49152), (109.353874, 62.008167), (136.00523, 59.649746), (162.60829, 57.191235), (189.019, 55.019318)]",0.03379503885904948,0.133392333984375,0.0019553260316838243,0.007717863682730126
0.35724999999998835,"[(56.62367, 66.826035), (82.986626, 64.36829), (109.42626, 61.991585), (136.05376, 59.533276), (162.62163, 57.104706), (189.10548, 54.929546)]",0.06052843729654948,0.09137662251790364,0.003502077023692882,0.005286902892516119
0.3574999999999883,"[(56.6209, 66.71705), (82.961044, 64.29079), (109.42459, 61.94107), (136.05014, 59.384678), (162.69135, 57.08302), (189.12082, 54.885246)]",0.008569081624348959,0.07526524861653645,0.0004957931380873782,0.004354724979452441
0.3577499999999883,"[(56.685127, 66.68455), (82.9904, 64.264885), (109.499435, 61.88018), (136.09694, 59.297146), (162.75955, 57.002407), (189.14697, 54.861935)]",0.05159823099772135,0.05179150899251302,0.0029853897987651987,0.0029965725494684606
0.35799999999998827,"[(56.726887, 66.69069), (83.11215, 64.14692), (109.7041, 61.822796), (136.13954, 59.293285), (162.80823, 57.00705), (189.21274, 54.776894)]",0.08753649393717448,0.04224459330240885,0.0050647192930171015,0.0024442035213099746
0.35824999999998824,"[(56.845352, 66.64692), (83.19542, 64.188545), (109.87734, 61.742252), (136.18689, 59.30836), (162.91026, 57.03362), (189.29977, 54.816944)]",0.10189882914225261,0.00016530354817708334,0.0058957006692890905,9.564194680421303e-06
0.3584999999999882,"[(56.924046, 66.683426), (83.30073, 64.187584), (109.90456, 61.731903), (136.41711, 59.262444), (162.9969, 57.06621), (189.40166, 54.846195)]",0.10499382019042969,-0.006853739420572917,0.006074771821997902,-0.0003965462255959294
0.3587499999999882,"[(57.080265, 66.63739), (83.47418, 64.1661), (109.998375, 61.79487), (136.63033, 59.282898), (163.04391, 57.037483), (189.65167, 54.816666)]",0.1556218465169271,0.007059733072916667,0.009004027155061859,0.0004084646835823006
0.35899999999998816,"[(57.19872, 66.69105), (83.67534, 64.22995), (110.04849, 61.83062), (136.82089, 59.313717), (163.22928, 57.03747), (189.81009, 54.862434)]",0.15067927042643228,-0.03830591837565104,0.008718057734117261,-0.0022163181903668595
0.35924999999998813,"[(57.304333, 66.72302), (83.76618, 64.27636), (110.11784, 61.854595), (136.89905, 59.39144), (163.31459, 57.080788), (189.90125, 54.93652)]",0.08673858642578125,-0.049580891927083336,0.00501855366100199,-0.0028686698382999034
0.3594999999999881,"[(57.426693, 66.76787), (83.8573, 64.284), (110.2951, 61.964848), (136.95752, 59.519882), (163.45998, 57.085907), (190.00235, 55.008354)]",0.11594899495442708,-0.0613549550374349,0.006708620431760745,-0.0035498979970949884
0.3597499999999881,"[(57.627903, 66.829704), (83.95353, 64.3736), (110.428024, 61.99803), (137.0257, 59.58699), (163.68213, 57.1763), (190.04851, 54.998608)]",0.12780888875325522,-0.05539576212565104,0.0073948146147168195,-0.0032051087788658003
0.35999999999998805,"[(57.633854, 66.82958), (84.03253, 64.43136), (110.5036, 61.998745), (137.1053, 59.599976), (163.83302, 57.25233), (190.18665, 55.04953)]",0.0881945292154948,-0.03304862976074219,0.005102792144918009,-0.0019121400141653066
