Filename,Sequence #,Rotor,Actuation duration (s),Voltage (V),Phase diff (deg),Freq (Hz),Avg velocity (mm/s),Avg velocity (rpm),Avg velocity (rad/s),Average max torque (mN.m),Pmech (mW)
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_170deg_2.5V_18_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,170,70,0.9343115019584959,0.2974005878486154,0.031143716731949864,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_10deg_2.5V_2_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,10,70,2.3437955061728513,0.7460532808079604,0.07812651687242837,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_150deg_2.5V_16_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,150,70,7.4274499749343175,2.364230756157142,0.2475816658311439,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_0deg_2.5V_1_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,0,70,1.2616677245287806,0.40160130979651837,0.04205559081762602,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_160deg_2.5V_17_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,160,70,5.584166637856617,1.777495446927461,0.1861388879285539,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_20deg_2.5V_3_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,20,70,3.34326917989374,1.0641956321337518,0.111442305996458,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_170deg_2.5V_18_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,170,70,3.2530799254308236,1.0354875008106599,0.10843599751436078,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_30deg_2.5V_4_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,30,70,5.639262047454421,1.7950328604857873,0.18797540158181406,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_180deg_2.5V_19_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,180,70,1.8255365061902495,0.5810863175097732,0.06085121687300832,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_190deg_2.5V_20_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,190,70,0.28777748441817996,0.09160241831140846,0.009592582813939331,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_40deg_2.5V_5_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,40,70,7.656801586154305,2.4372356414206453,0.25522671953847686,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_200deg_2.5V_21_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,200,70,-0.786094733792626,-0.250221725243208,-0.02620315779308753,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_50deg_2.5V_6_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,50,70,8.676838839171472,2.761923583331766,0.2892279613057157,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_210deg_2.5V_22_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,210,70,-1.9803300579715943,-0.6303586353592778,-0.06601100193238647,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_60deg_2.5V_7_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,60,70,9.217941548819656,2.9341619252536204,0.30726471829398855,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_220deg_2.5V_23_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,220,70,-2.4317620767843,-0.774053909887269,-0.08105873589281,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_70deg_2.5V_8_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,70,70,10.239940302486865,3.259474232213405,0.34133134341622884,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_230deg_2.5V_24_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,230,70,-4.396921408325685,-1.3995835530432217,-0.1465640469441895,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_80deg_2.5V_9_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,80,70,10.467765911838027,3.3319933759957268,0.3489255303946009,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_240deg_2.5V_25_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,240,70,-4.755620313931148,-1.5137609608607467,-0.15852067713103826,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_90deg_2.5V_10_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,90,70,10.307326529825637,3.280923934567965,0.3435775509941879,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_250deg_2.5V_26_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,250,70,-12.244016668543296,-3.897391552196453,-0.4081338889514432,-1.2246074340860986,0.4998037945124076
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_100deg_2.5V_11_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,100,70,10.990159523845271,3.498276427176892,0.3663386507948424,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_260deg_2.5V_27_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,260,70,-9.95509339292924,-3.168804644852313,-0.33183644643097465,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_110deg_2.5V_12_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,110,70,12.202344928738388,3.884127025442072,0.4067448309579463,1.9272845447614761,0.7839130263668691
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_270deg_2.5V_28_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,270,70,-10.719401500196502,-3.412091471485904,-0.35731338333988344,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_120deg_2.5V_13_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,120,70,11.485285001660058,3.6558797616668115,0.3828428333886686,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_0deg_2.5V_1_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,0,70,0.4187216378121986,0.13328323687469137,0.013957387927073288,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_250deg_2.5V_26_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,250,70,-12.448770415037437,-3.9625666939387076,-0.4149590138345812,-1.0995741405336033,0.4562782009938312
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_110deg_2.5V_12_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,110,70,8.790028515546012,2.7979529763357265,0.2930009505182004,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_260deg_2.5V_27_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,260,70,-9.18840729751281,-2.924760881081615,-0.306280243250427,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_120deg_2.5V_13_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,120,70,9.493708650146734,3.021941319890276,0.3164569550048911,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_270deg_2.5V_28_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,270,70,-7.739800724114058,-2.463655087577967,-0.2579933574704686,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_130deg_2.5V_14_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,130,70,9.99663116672736,3.182026528902321,0.333221038890912,1.5531918099116917,0.5175561884956298
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_280deg_2.5V_29_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,280,70,-8.098433236368084,-2.577811361735353,-0.2699477745456028,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_140deg_2.5V_15_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,140,70,9.662201481909605,3.0755742539915,0.32207338273032016,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_290deg_2.5V_30_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,290,70,-6.806059968981013,-2.1664361740864004,-0.22686866563270044,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_310deg_2.5V_32_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,310,70,-3.808553474630423,-1.2123002230344906,-0.12695178248768077,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_150deg_2.5V_16_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,150,70,8.665646764295678,2.7583610352518915,0.28885489214318927,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_20deg_2.5V_3_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,20,70,3.1425906223353435,1.0003176633178112,0.10475302074451145,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_20deg_2.5V_3_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,20,70,3.393766171144559,1.0802693236714238,0.11312553903815196,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_130deg_2.5V_14_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,130,70,11.060782324246208,3.5207563627344944,0.3686927441415403,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_10deg_2.5V_2_5_rot.csv,5,PMMA-3mm,1.2sec,2.5,10,70,0.616105969534417,0.1961126210396543,0.02053686565114723,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_160deg_2.5V_17_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,160,70,6.7735614591887865,2.156091577133294,0.22578538197295955,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_170deg_2.5V_18_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,170,70,4.705156494384432,1.4976978282044322,0.1568385498128144,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_50deg_2.5V_6_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,50,70,7.807291155713114,2.485137959178757,0.26024303852377045,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_340deg_2.5V_35_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,340,70,0.1573119814241942,0.05007395890248185,0.005243732714139806,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_300deg_2.5V_31_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,300,70,-5.195655331010596,-1.6538284570641884,-0.17318851103368654,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_50deg_2.5V_6_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,50,70,8.028066463896232,2.555412922398717,0.2676022154632077,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_180deg_2.5V_19_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,180,70,2.93674672658532,0.9347955162899932,0.09789155755284401,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_350deg_2.5V_36_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,350,70,0.8599856362589202,0.27374192999727176,0.02866618787529734,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_310deg_2.5V_32_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,310,70,-3.129931849904678,-0.9962882509061796,-0.10433106166348928,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_60deg_2.5V_7_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,60,70,9.416095390211803,2.997236251954035,0.31386984634039344,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_60deg_2.5V_7_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,60,70,8.25357668536605,2.6271950553280563,0.275119222845535,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_190deg_2.5V_20_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,190,70,1.7332468042909357,0.5517095930022667,0.057774893476364525,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_320deg_2.5V_33_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,320,70,-2.1301436772462776,-0.678045791459384,-0.07100478924154259,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_70deg_2.5V_8_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,70,70,9.305051298109223,2.961889819635481,0.31016837660364077,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_70deg_2.5V_8_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,70,70,9.600993977498403,3.056091300228777,0.3200331325832801,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_200deg_2.5V_21_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,200,70,1.0161934765216518,0.3234644298523176,0.03387311588405506,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_260deg_2.5V_27_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,260,70,-10.061364224205992,-3.202631701060673,-0.33537880747353305,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_330deg_2.5V_34_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,330,70,-1.0098295288967576,-0.3214387224081579,-0.03366098429655859,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_80deg_2.5V_9_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,80,70,9.87662585209715,3.1438276508609286,0.32922086173657167,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_210deg_2.5V_22_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,210,70,0.03671269153380722,0.011686012663626793,0.0012237563844602407,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_270deg_2.5V_28_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,270,70,-7.676396188800539,-2.4434727971587846,-0.25587987296001796,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_340deg_2.5V_35_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,340,70,-0.15770691357915936,-0.05019966971177913,-0.005256897119305312,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_90deg_2.5V_10_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,90,70,10.374532595358806,3.3023162896386884,0.3458177531786269,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_220deg_2.5V_23_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,220,70,-0.9388150696339079,-0.2988341179627968,-0.0312938356544636,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_280deg_2.5V_29_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,280,70,-8.377638595297721,-2.66668518775815,-0.2792546198432574,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_350deg_2.5V_36_3_rot.csv,3,PMMA-3mm,1.2sec,2.5,350,70,0.056509299898233514,0.017987468818932408,0.0018836433299411171,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_100deg_2.5V_11_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,100,70,11.037758752318073,3.5134277321745055,0.3679252917439358,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_230deg_2.5V_24_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,230,70,-3.9199730522740746,-1.2477661761128873,-0.13066576840913582,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_290deg_2.5V_30_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,290,70,-5.708081683455832,-1.8169388309886065,-0.19026938944852775,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_10deg_2.5V_2_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,10,70,1.7902005911012837,0.5698385463996045,0.05967335303670946,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_110deg_2.5V_12_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,110,70,11.132490864963124,3.5435819001685016,0.37108302883210414,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_240deg_2.5V_25_1_rot.csv,1,PMMA-3mm,1.2sec,2.5,240,70,-7.455634146434011,-2.3732020565793936,-0.24852113821446703,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_300deg_2.5V_31_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,300,70,-4.660758812803781,-1.4835656072336711,-0.15535862709345938,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_0deg_2.5V_1_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,0,70,0.9155858262953868,0.29144002015957654,0.030519527543179558,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_120deg_2.5V_13_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,120,70,12.205291093026792,3.8850648186613927,0.4068430364342264,1.813012282195204,0.7376114219808434
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_0deg_2.5V_1_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,0,70,1.0594645208474862,0.33723803104672767,0.03531548402824954,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_320deg_2.5V_33_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,320,70,-2.713936197708631,-0.8638727222027041,-0.09046453992362104,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_30deg_2.5V_4_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,30,70,4.723227653570082,1.5034500568280258,0.1574409217856694,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_30deg_2.5V_4_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,30,70,5.225458182120137,1.6633149992088188,0.1741819394040046,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_140deg_2.5V_15_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,140,70,10.07084296871058,3.2056488791450937,0.335694765623686,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_330deg_2.5V_34_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,330,70,-0.8879726057025443,-0.28265045905550096,-0.02959908685675148,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_40deg_2.5V_5_4_rot.csv,4,PMMA-3mm,1.2sec,2.5,40,70,7.096234724350382,2.2588016674414337,0.2365411574783461,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_40deg_2.5V_5_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,40,70,7.491499135088771,2.384618237036073,0.2497166378362924,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-3mm_1.2sec_70Hz_150deg_2.5V_16_2_rot.csv,2,PMMA-3mm,1.2sec,2.5,150,70,8.319934358355603,2.648317358664782,0.2773311452785201,0.0,0.0
