Time (s),R_coordinates (px),Delta_x (px),Delta_y (px),Delta_x (mm),Delta_y (mm)
0.017250000000000012,"[(42.76688, 78.89145), (69.122574, 76.695755), (95.67945, 74.62095), (122.19911, 72.431694), (148.88531, 70.23578), (175.3796, 67.9869)]",0.05415471394856771,-0.036427815755208336,0.003135597504958276,-0.0021091971476682875
0.017500000000000012,"[(42.82958, 78.91266), (69.12857, 76.73823), (95.70818, 74.782074), (122.204185, 72.430435), (148.91833, 70.266014), (175.41707, 68.05035)]",0.028832753499348957,-0.0528717041015625,0.0016694374938347673,-0.003061310297404614
0.017750000000000012,"[(42.85072, 78.93402), (69.271286, 76.775314), (95.78353, 74.79523), (122.2866, 72.54292), (148.97908, 70.33219), (175.59998, 68.09868)]",0.09421157836914062,-0.04976654052734375,0.0054549192218615985,-0.0028815190577157718
0.018000000000000013,"[(43.022118, 79.016815), (69.30538, 76.80174), (95.82563, 74.81105), (122.35056, 72.58595), (148.98698, 70.33507), (175.5982, 68.10626)]",0.0529486338297526,-0.029755910237630207,0.0030657645848743828,-0.0017228889434719907
0.018250000000000013,"[(43.067886, 79.08482), (69.34237, 76.92175), (95.83165, 74.81415), (122.39192, 72.587166), (148.99362, 70.34267), (175.6354, 68.11542)]",0.028995513916015625,-0.034847259521484375,0.0016788614408782447,-0.0020176817869257684
0.018500000000000013,"[(43.119827, 79.17512), (69.348114, 76.933784), (95.875374, 74.875374), (122.46189, 72.59132), (149.0553, 70.344376), (175.70943, 68.15606)]",0.05117925008138021,-0.035008748372395836,0.002963315973069705,-0.0020270321093829686
0.018750000000000013,"[(43.120106, 79.18775), (69.3519, 76.983955), (95.877815, 74.88583), (122.50346, 72.689964), (149.0263, 70.39665), (175.73364, 68.188896)]",0.0072167714436848955,-0.04283777872721354,0.00041785633941606267,-0.0024803386870914873
0.019000000000000013,"[(43.10464, 79.22418), (69.38444, 77.00219), (95.89075, 74.90895), (122.564644, 72.85004), (149.03223, 70.53107), (175.77228, 68.24583)]",0.022623697916666668,-0.071533203125,0.0013099286390433598,-0.0041418247256083205
0.019250000000000014,"[(43.082706, 79.340805), (69.411194, 77.147255), (95.95357, 75.00652), (122.605034, 72.891594), (149.02315, 70.64192), (175.78352, 68.31412)]",0.018366495768229168,-0.09666061401367188,0.001063433524187404,-0.005596720175031423
0.019500000000000014,"[(43.108715, 79.42427), (69.41742, 77.1647), (96.00932, 75.17093), (122.5314, 72.95864), (149.0695, 70.70916), (175.74825, 68.43108)]",0.004239400227864583,-0.08609517415364583,0.0002454643706480756,-0.00498497348765444
0.019750000000000014,"[(43.13082, 79.54316), (69.380226, 77.249886), (96.0024, 75.21783), (122.552956, 73.00423), (149.1085, 70.835754), (175.75417, 68.61287)]",0.0074113210042317705,-0.10082244873046875,0.00042912090111646927,-0.005837693445916591
